Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro area,Current Account Services,2009-04-30T00:00:00,2.8173,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2009-05-31T00:00:00,3.9197,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2009-06-30T00:00:00,3.6903,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2009-07-31T00:00:00,4.7515,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2009-08-31T00:00:00,3.4527,Monthly,EURCAS,2023-01-20T10:52:00
Euro area,Current Account Services,2009-09-30T00:00:00,4.1284,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2009-10-31T00:00:00,2.0477,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2009-11-30T00:00:00,1.4553,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2009-12-31T00:00:00,5.2618,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2010-01-31T00:00:00,1.6235,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2010-02-28T00:00:00,1.7601,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2010-03-31T00:00:00,2.1747,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2010-04-30T00:00:00,4.1505,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2010-05-31T00:00:00,4.666,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2010-06-30T00:00:00,4.3097,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2010-07-31T00:00:00,5.1507,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2010-08-31T00:00:00,4.4341,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2010-09-30T00:00:00,5.4927,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2010-10-31T00:00:00,2.4579,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2010-11-30T00:00:00,2.0205,Monthly,EURCAS,2024-03-21T09:18:00
