Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro Area,Balance of Trade,2011-03-31T00:00:00,-252.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2011-04-30T00:00:00,-5311.2,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2011-05-31T00:00:00,-2594.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2011-06-30T00:00:00,-1224,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2011-07-31T00:00:00,561.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2011-08-31T00:00:00,-7070.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2011-09-30T00:00:00,-193.1,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2011-10-31T00:00:00,-2270.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2011-11-30T00:00:00,3310.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2011-12-31T00:00:00,7006.9,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2012-01-31T00:00:00,-9386.3,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2012-02-29T00:00:00,356.1,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2012-03-31T00:00:00,6715.1,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2012-04-30T00:00:00,2653.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2012-05-31T00:00:00,5852.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2012-06-30T00:00:00,12277,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2012-07-31T00:00:00,12804.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2012-08-31T00:00:00,4645.4,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2012-09-30T00:00:00,8341.1,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2012-10-31T00:00:00,8976.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2012-11-30T00:00:00,12100.1,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2012-12-31T00:00:00,9900.4,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2013-01-31T00:00:00,-5784,Monthly,XTTBEZ,2024-03-18T10:05:00
