Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro Area,Current Account,2013-12-31T00:00:00,31.01,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2014-01-31T00:00:00,-0.24,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2014-02-28T00:00:00,9.05,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2014-03-31T00:00:00,20.18,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2014-04-30T00:00:00,16.48,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2014-05-31T00:00:00,2.82,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2014-06-30T00:00:00,14.69,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2014-07-31T00:00:00,31.27,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2014-08-31T00:00:00,15.2,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2014-09-30T00:00:00,27.97,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2014-10-31T00:00:00,34.71,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2014-11-30T00:00:00,25.72,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2014-12-31T00:00:00,37.61,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2015-01-31T00:00:00,19.68,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2015-02-28T00:00:00,9.23,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2015-03-31T00:00:00,23.66,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2015-04-30T00:00:00,18.73,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2015-05-31T00:00:00,6.78,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2015-06-30T00:00:00,7.49,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2015-07-31T00:00:00,41.99,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2015-08-31T00:00:00,19.43,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2015-09-30T00:00:00,33.05,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2015-10-31T00:00:00,26.5,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2015-11-30T00:00:00,27.24,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2015-12-31T00:00:00,44.94,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2016-01-31T00:00:00,5.27,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2016-02-29T00:00:00,12.37,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2016-03-31T00:00:00,35.14,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2016-04-30T00:00:00,32.5,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2016-05-31T00:00:00,13.89,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2016-06-30T00:00:00,30.78,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2016-07-31T00:00:00,35.38,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2016-08-31T00:00:00,24.11,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2016-09-30T00:00:00,36.31,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2016-10-31T00:00:00,27.12,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2016-11-30T00:00:00,30.6,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2016-12-31T00:00:00,42.06,Monthly,EUCQCA11,2023-08-22T08:12:00
Euro Area,Current Account,2017-01-31T00:00:00,-2.94,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2017-02-28T00:00:00,26.04,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2017-03-31T00:00:00,45.78,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2017-04-30T00:00:00,6.76,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2017-05-31T00:00:00,-0.6,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2017-06-30T00:00:00,23.73,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2017-07-31T00:00:00,39.46,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2017-08-31T00:00:00,37.38,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2017-09-30T00:00:00,48.44,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2017-10-31T00:00:00,39.34,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2017-11-30T00:00:00,41.04,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2017-12-31T00:00:00,50.04,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2018-01-31T00:00:00,9.05,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2018-02-28T00:00:00,20.96,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2018-03-31T00:00:00,47.87,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2018-04-30T00:00:00,31.38,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2018-05-31T00:00:00,10.22,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2018-06-30T00:00:00,28.46,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2018-07-31T00:00:00,33.97,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2018-08-31T00:00:00,33.39,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2018-09-30T00:00:00,30.78,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2018-10-31T00:00:00,27.02,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2018-11-30T00:00:00,23.35,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2018-12-31T00:00:00,32.89,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2019-01-31T00:00:00,14.86,Monthly,EUCQCA11,2023-10-19T08:22:00
Euro Area,Current Account,2019-02-28T00:00:00,22.59,Monthly,EUCQCA11,2023-10-19T08:22:00
Euro Area,Current Account,2019-03-31T00:00:00,41.27,Monthly,EUCQCA11,2023-10-19T08:22:00
Euro Area,Current Account,2019-04-30T00:00:00,12.46,Monthly,EUCQCA11,2023-10-19T08:22:00
Euro Area,Current Account,2019-05-31T00:00:00,3.87,Monthly,EUCQCA11,2023-10-19T08:22:00
Euro Area,Current Account,2019-06-30T00:00:00,14.09,Monthly,EUCQCA11,2023-10-19T08:22:00
Euro Area,Current Account,2019-07-31T00:00:00,38.99,Monthly,EUCQCA11,2023-10-19T08:22:00
Euro Area,Current Account,2019-08-31T00:00:00,36.07,Monthly,EUCQCA11,2023-10-19T08:22:00
Euro Area,Current Account,2019-09-30T00:00:00,45.02,Monthly,EUCQCA11,2023-10-19T08:22:00
Euro Area,Current Account,2019-10-31T00:00:00,21.96,Monthly,EUCQCA11,2023-10-19T08:22:00
Euro Area,Current Account,2019-11-30T00:00:00,15.7,Monthly,EUCQCA11,2023-10-19T08:22:00
Euro Area,Current Account,2019-12-31T00:00:00,20.29,Monthly,EUCQCA11,2023-10-19T08:22:00
Euro Area,Current Account,2020-01-31T00:00:00,-18.42,Monthly,EUCQCA11,2024-04-18T09:01:00
Euro Area,Current Account,2020-02-29T00:00:00,2.99,Monthly,EUCQCA11,2024-04-18T09:01:00
